30,41
48470.006,-1179013.903,-197009.315,-1094322.636,-376526.510,14355.894,-919040.212,-201164.992,-79994.598,-546914.847,-824824.225,564556.980,-183782.921,195807.942,-493403.210,-261171.498,-880921.580,496896.711,-986683.400,869951.882,-795590.980,-1046440.523,677885.682,-545225.831,-725682.639,5669.222,-763170.185,-3297.950,121891.719,-126718.665,1051485.514,909372.354,-209368.905,313077.731,-762029.856,1080407.581,-1213960.067,646141.709,625738.411,-4035.616,-97478.831
-212806.772,1126696.227,-706771.414,-316554.896,635834.077,-486370.093,-743516.440,833507.069,771724.794,1029121.974,756688.731,-1130516.717,-883346.725,604661.697,1154816.765,-82264.002,191024.845,-700895.912,-1156640.487,-305207.978,-230358.389,684971.221,66368.275,-697605.100,-753436.946,867499.540,866645.092,797568.424,-904759.523,337136.153,118194.511,450233.831,256727.761,135930.333,366238.448,492255.412,469016.957,520689.878,-889582.708,-466120.610,-1126888.615
-99661.541,981310.616,1088265.343,-417612.326,-180366.949,160177.664,-21965.356,264809.615,1015121.803,448286.317,-1034043.821,-16752.844,93336.426,-988051.158,763019.098,-456094.686,1164605.731,-1150401.661,1094610.698,-1198259.192,561691.897,-739786.265,488450.309,116228.556,224016.254,-126070.676,851466.855,1129428.290,-1071557.473,-764027.803,602132.886,926891.949,1125708.677,921412.866,577524.974,-683870.573,-1140551.909,-463101.930,910071.625,-283187.037,244188.695
-1138200.814,736964.123,-414896.756,-167800.598,-357409.418,384771.116,441081.202,1030823.205,618384.528,428608.145,-296092.279,-89798.973,616366.836,31678.677,-847351.200,693565.589,216578.713,-758919.871,101167.950,-486543.155,-287073.560,-13507.444,-695113.687,756559.622,-628477.368,144044.254,-929656.064,-791680.527,-163642.827,108868.115,-334948.244,-784725.751,-337362.375,687857.228,877194.269,-321032.656,-180266.794,370025.967,-172969.098,843377.642,1195433.743
1080662.293,104150.601,-458667.006,-1047135.610,-157957.113,-1133367.030,-417205.097,-1110213.194,-1059390.118,-761782.086,-741493.889,-567321.745,-211077.022,-1107875.357,1065078.414,-879671.574,769945.665,-179337.356,-479971.075,-283449.509,-36991.457,-438830.100,653131.028,915282.210,-60363.114,1174726.533,414543.382,-749463.167,-215708.319,565043.670,900819.064,928082.296,117325.892,1052128.508,1068086.609,977864.048,-289289.690,-450638.736,-245615.007,-159290.596,-378914.495
-306186.234,733065.632,-223627.896,-1111908.118,81766.186,-550773.005,-1117297.059,-108870.409,223296.404,858474.131,164885.975,-6099.475,1075419.268,498022.582,-855358.670,356350.739,944449.071,309331.930,616174.254,871918.893,-990232.699,-415275.455,-1180701.043,-1085039.422,-1018239.789,753520.656,-755031.748,1199020.671,-113954.467,-497280.857,-766999.773,103125.166,53877.369,123992.531,-831268.300,596884.128,-1112971.916,-171350.886,906721.690,379735.041,1137525.527
614392.371,917437.038,-155061.475,-570711.921,-448277.072,75723.479,611087.745,-968866.924,1030910.199,-340864.821,147636.919,874851.305,461866.411,994185.213,-1093710.200,-883077.604,1217750.724,-1002616.348,631363.961,-436215.137,570611.113,-572820.009,-780733.493,-234980.937,998876.813,96807.157,889587.426,-381337.325,-256932.552,-262788.021,-47568.591,229833.261,904450.497,1173000.766,515010.942,410516.715,684183.476,-16619.254,95617.312,-960439.065,902727.895
-868009.595,-383240.418,583648.519,-14345.188,116267.958,995804.456,20086.395,-294849.705,-388112.480,1081156.308,-518024.364,-854094.567,-64151.084,-366706.376,-993326.187,-704449.008,1202447.469,-692655.905,740920.899,-1044340.986,303429.815,-754352.989,791579.578,564244.179,1152603.875,-605275.857,-1100726.044,-951862.791,922098.920,236694.987,1142004.522,1150775.620,609944.621,-608727.960,-10899.653,303655.480,891681.422,16187.173,-67288.201,-1146306.263,-1177267.918
-934930.385,-771745.571,429060.702,704219.546,1102558.871,630968.882,-425632.845,-407607.353,-1059293.338,847793.234,-436067.072,-711628.124,913957.245,-135566.959,-396342.552,-145873.822,-1049905.368,347462.661,-307714.893,975365.153,66123.385,-187280.693,672862.168,1086358.424,-1215655.896,-990276.471,1212586.937,-447330.116,-71318.054,770706.318,14848.935,953995.602,143923.929,850572.083,-813317.791,815366.825,-623243.671,688234.865,-843619.358,296353.770,885557.564
798401.099,245627.861,104348.823,938717.674,834351.222,-409303.206,867215.332,337720.132,378868.704,-200238.280,384595.712,-27093.441,-405984.739,-1033156.897,-386524.168,-234938.893,-729507.583,-371718.603,-145475.067,893325.376,-588815.786,48952.077,-995971.079,769401.311,205844.881,264899.876,-377213.446,-84136.682,423099.565,897663.665,-1169313.082,-857539.896,-739634.897,-608932.705,-571419.878,989052.979,338197.681,501003.429,-986850.670,13561.240,375335.310
-653159.873,-180312.636,-245236.754,-1145896.081,-277512.798,1077108.182,482933.090,-879546.557,-922201.928,-930672.147,318552.668,1083708.308,-416382.581,541678.036,-788646.951,-912435.886,439561.466,-894012.785,-161679.115,1072013.563,-651106.261,18454.615,-1204781.450,1186626.901,1103635.237,-763708.747,-1197327.504,-319329.063,-839377.949,205383.413,629517.783,985394.609,1135596.948,307068.472,-260126.847,133364.590,798653.664,-1070990.271,521295.639,-225162.139,972705.166
758755.768,-398381.327,566817.245,-721861.649,-942279.922,1088282.877,-94595.688,-940645.362,-984804.403,480328.353,-74229.622,704601.145,195167.779,-550419.490,-120547.744,-742800.483,1015820.631,483602.924,-2868.003,756407.876,677125.195,-762983.191,638021.524,-181533.311,232380.119,505422.808,332271.953,992980.942,-927776.034,202610.377,-862830.837,-160430.217,-1081096.001,633329.591,-1086649.326,-125521.845,1171003.950,382585.219,749658.023,-622392.218,-417808.062
-35623.555,-886876.610,-119133.069,-490379.070,664468.409,298947.332,-865897.639,1085006.834,-318060.890,671396.263,-217054.221,-1151667.827,93769.502,432195.812,-82577.715,-877590.770,-74751.154,907594.448,798931.984,-265960.533,368599.307,1216126.186,527206.844,903476.926,545304.258,-305887.834,-149001.461,384973.605,-1187753.115,950998.404,-216626.785,-78718.325,1054250.167,-990022.391,246324.816,-505609.845,1084119.377,661978.106,249535.017,417749.950,871469.307
571227.875,247931.371,1165746.077,437943.532,1169781.369,-970074.250,-840081.653,1193601.658,-1083847.170,1144080.024,-481705.901,27496.787,-651530.163,32893.684,374868.002,950600.609,-743030.972,-712246.458,1050601.143,904678.418,437305.642,-666465.277,-854570.370,847697.912,1124653.385,73134.365,229776.588,218279.873,229255.265,965742.679,281083.351,-43538.979,-933250.206,1198610.813,873848.179,1014485.176,95330.549,1188484.260,-533432.850,969875.227,525469.473
262705.584,-869531.538,-890651.070,17249.359,-184782.800,-139715.733,-202378.761,-304917.923,-1148175.601,-829248.758,-450271.372,606705.069,909093.561,475805.467,-944782.550,-406434.707,-582157.553,-650753.334,1037326.597,-756594.471,-719577.318,1090778.396,749289.609,-394514.396,597601.631,-968172.934,400162.680,-636438.913,499028.906,317740.956,406139.546,-1037123.524,495074.829,462533.700,-97861.578,28653.575,67248.806,797465.474,-1128383.497,-813514.241,301643.417
912890.772,-298725.993,858199.790,-613255.740,-227583.658,722877.263,-674199.065,637012.007,-1100277.441,-784217.791,-552567.736,933081.887,461239.499,-1116530.475,128466.749,-772295.423,-1086203.751,1053760.297,51476.624,-892757.913,-930183.122,-331825.540,585629.494,-1172149.105,1043070.685,-253071.712,-1080787.099,-913773.600,431761.782,835828.152,1009115.205,-568744.397,-1082465.112,607025.750,-436993.903,430735.559,127408.185,-611115.751,-962204.408,642967.165,-1123489.680
63037.477,-516053.564,1010179.000,885930.374,897046.501,505901.020,-628632.857,708578.857,926402.743,827552.070,-195847.228,234464.483,450632.052,118555.500,-1213369.126,-223649.175,-443740.498,1171487.189,-616358.644,415597.088,1025557.384,-1210996.062,-595197.932,410458.693,694839.173,1118474.230,-1048295.040,981795.454,-576706.979,954100.311,-832074.159,-318924.429,-361314.927,-40948.696,-429886.971,-345453.304,762355.991,313303.712,62011.062,83737.063,-172859.847
-1046411.548,-352538.801,1134801.573,626871.070,1108219.848,-120774.386,-232040.962,452556.957,243479.481,-218153.114,1020058.798,1051295.894,870750.463,1174912.381,615252.888,1083004.092,-253860.360,661954.358,-544191.189,-995510.418,14976.584,640311.377,175256.901,-83665.368,1135145.339,-989893.270,332633.934,726029.025,340718.182,44519.080,-1195111.012,-656440.333,-907759.248,-1038471.625,-756678.531,-558345.546,951489.697,936084.200,-831943.984,818915.918,-288426.221
-960443.200,-40571.216,960364.731,519218.365,294338.508,-570023.259,-635645.890,1208041.891,-806929.767,497909.060,620271.941,-253743.903,313211.081,-436791.139,497506.770,598644.020,146357.003,794535.010,43688.643,-624871.257,164939.473,-419534.005,768170.317,-132049.769,-888741.398,211214.212,80042.256,-502897.707,731472.503,287037.003,682771.047,-194940.415,-699465.170,329747.777,-889191.404,739395.973,-773353.583,-180810.150,990997.267,-621777.663,-857653.552
832772.005,703866.152,-1168363.225,690214.604,-179160.973,-1149752.319,-992881.820,231021.298,-281218.679,-255747.075,923039.236,721149.446,-81893.641,-24110.469,472764.863,203648.232,-803354.837,-1101332.683,-903879.947,439255.221,-79640.983,1076506.148,-1191481.506,-1168635.640,-208418.759,-1106172.798,-508234.281,133773.499,1062151.314,426217.825,749969.445,1030690.217,371402.222,-707902.975,990093.989,-966419.543,-169439.050,-403694.980,474239.298,1129536.314,-865474.140
-856436.426,796937.377,-599348.229,235742.110,-383354.445,1011020.335,8488.857,742670.126,-834352.517,-321553.890,736830.323,-345921.325,-836232.781,-969670.279,-1188412.664,522545.849,-322119.665,954570.630,-802570.055,207654.840,490196.711,802872.288,785193.032,-847843.995,1112453.613,-890954.070,224238.280,731283.359,-350817.058,118689.122,-1145324.300,-890350.145,-369408.592,892855.125,558441.183,520419.890,-24776.330,-756385.848,917964.529,1157880.159,677593.476
-21943.156,-156818.810,-422246.743,63590.129,537103.350,187854.207,953405.533,1157424.931,934491.425,-544695.321,603026.816,-1032776.493,-757536.614,-468956.428,811953.112,661016.521,346002.847,-1166482.196,311478.824,-27739.420,652853.039,-710414.954,-1142273.006,-773168.302,1032055.817,714924.835,-770661.013,-810813.751,-56202.169,-12279.214,-862352.587,-141800.976,1198076.875,884519.308,886904.982,233633.230,1054256.208,-594076.865,-935578.013,1142678.347,-96128.482
323011.089,952494.118,429230.602,-21488.484,1187372.044,-934962.561,-716841.066,1198677.643,-349032.580,-943590.407,731635.274,-1099627.777,-417732.952,389093.627,927301.734,-497835.188,-366156.440,108038.784,1058469.277,254848.732,548546.553,839845.013,-1055045.338,972363.963,719978.755,15266.781,974734.063,-45628.513,170637.878,-173572.048,-722186.824,1158446.553,1024266.375,620692.293,-335479.691,-925946.742,-747496.397,779153.719,-671198.514,-1171427.612,-671182.215
1043444.706,-382244.841,-117391.407,1164619.080,-889395.233,-1181429.771,1163909.706,-385439.869,119356.826,585655.868,-570962.852,1059739.131,357535.216,-674493.336,1114425.788,-655420.301,125965.293,-74780.629,-796244.491,768443.339,104161.917,-713358.403,-104572.768,1199589.611,695827.949,-1022583.534,-25658.377,-8729.336,-702131.441,-107127.856,-1213160.554,915520.792,-75873.804,-985568.662,-1087089.322,-412609.177,-993416.755,-925297.531,347142.187,-485186.579,843305.605
-688949.267,-86165.370,-680241.007,698505.770,-710495.808,-982592.168,-1217122.790,-913271.516,882113.261,1203834.487,615289.272,-8939.872,-80400.485,797532.407,-797985.903,1203390.172,974665.939,-699346.634,-497974.821,-247503.365,-265116.434,827865.595,-902113.014,276715.331,381533.731,1120063.858,442318.851,-901598.164,73862.540,-101045.709,-466638.155,-372925.174,986604.743,793687.197,-695747.573,-827277.904,879081.643,-260147.224,-506097.659,942532.741,395586.913
-1072564.261,141811.972,773392.914,-1048145.046,-464547.679,-817907.254,-245902.089,-476904.335,461362.204,-1046625.553,496845.905,-559164.357,527675.688,479317.331,895180.220,184902.398,-1184298.432,-652780.354,1116505.379,-487345.913,1029446.122,-510919.261,159266.175,239929.891,327524.159,151935.964,401523.260,-620364.536,642188.508,99199.053,-40251.316,628707.805,-792826.132,581808.818,-1060173.225,-232815.005,643123.767,531583.102,454191.135,35251.956,-1054030.306
-623951.968,1101224.200,1090546.480,-292724.647,-23146.782,-39508.034,-679333.702,-232517.899,99080.056,6050.495,109687.811,777435.091,-1046855.511,252388.720,646728.930,265505.255,-898410.805,-729937.732,732787.241,-560822.169,971451.748,1039097.677,41361.897,850272.162,81931.444,-1062405.995,-822485.466,-1144777.718,287076.747,-367013.105,1157288.317,-655029.702,-833733.775,644695.601,-581440.605,-811213.992,-6298.195,611709.370,-886441.657,-333310.874,-987590.189
959196.807,375703.886,-666232.392,509961.866,-527222.374,-1064319.452,-1201212.770,-421376.256,703870.748,122868.681,-473442.314,305467.764,-211120.961,-939298.071,-618764.597,-94186.788,-1166412.321,-800847.412,-157313.792,965265.122,-907399.650,-65252.140,-150510.515,277428.342,-502859.365,-226638.593,15921.587,581987.826,-846302.476,-1038382.600,943059.072,-179551.342,107495.240,-1189702.233,-150653.774,-55861.155,-728810.741,-602015.093,541323.450,451919.494,15108.241
64967.883,1201192.671,-929227.487,508886.382,921683.546,996174.432,-135680.642,791537.198,-244938.766,-488230.036,552522.130,-1095935.235,-824262.025,-690395.628,711209.688,-586800.854,890262.011,932667.906,-311979.304,772645.501,814970.481,-1138636.351,343396.591,220640.553,-749699.887,356582.044,229443.203,943319.813,388497.954,836001.911,-361892.642,-239512.913,346104.702,875601.598,-257101.338,196681.058,-698971.262,-1118091.698,-851969.558,-815654.939,199392.493
87454.023,567271.072,185350.244,-914153.044,412937.457,-1024644.417,926137.354,880728.780,1065604.132,1168059.823,557651.036,-1070886.040,5851.611,-441739.330,-910712.182,-803551.285,514113.000,-906335.660,226239.662,-558227.839,777620.705,-405310.410,-943053.879,702882.855,813344.827,-535836.403,757709.430,1049755.723,916237.296,343607.695,966396.931,493559.295,-735686.311,984467.988,-645830.962,957697.353,-152912.146,857662.476,86700.325,793665.867,322682.285
41,33
-139166.694,-246943.207,-1092649.144,-222079.392,-1217167.555,-659211.966,432201.254,719124.828,-835867.894,-589001.182,-724561.745,735039.361,-572289.001,-242744.453,-1124048.575,52335.476,1148207.035,488566.840,489853.151,-842033.567,22564.025,-682026.541,-707292.810,-184292.344,-13717.566,-554442.084,-653392.168,431589.616,-720219.595,753135.858,-18635.166,-783170.965,71743.213
-867326.371,287991.766,-744165.169,-470338.333,847574.062,336377.350,-499947.024,184670.338,-876880.457,-335800.409,-578604.450,1164014.512,-3041.932,121657.523,-520938.313,540192.223,-916082.931,-668691.092,286327.988,-1113146.617,-1176480.210,264332.215,1197040.528,820608.228,654077.664,-936709.653,852449.907,-632913.926,-1034752.896,274276.193,641551.534,-102384.306,-693581.386
-1198065.636,235650.406,636278.983,-513703.021,-397823.882,1091682.107,998534.432,514584.618,-465459.343,-929973.703,-1093868.617,1048130.681,478067.585,454256.127,-455024.846,841188.206,266197.882,161237.964,-466728.092,-411519.445,1031106.225,996466.966,-509065.517,-7333.507,-716368.681,-510150.475,1010023.332,-75583.109,-362435.001,930239.670,-187761.253,-222271.194,-986842.333
1173264.344,-70860.622,-895174.048,646363.056,1179747.823,-1107546.360,169412.153,-23599.854,-947068.022,-817139.831,367252.900,-463235.236,818611.714,-537083.444,308125.500,746330.224,-466097.505,-162054.803,529090.416,1015869.320,-823509.634,188911.469,116554.362,570516.228,194120.256,-570856.679,-1061280.732,1083685.906,-612077.753,492695.215,532202.692,113673.973,-84742.638
-23216.899,-399424.588,-585513.283,-933573.599,1172127.884,309247.957,235268.872,-783990.084,108236.778,1042833.181,153982.130,316815.716,100520.197,391245.986,450872.902,760139.170,781769.596,-267888.057,-528142.234,763054.227,-967787.037,-371450.646,-1166829.835,771826.598,1091820.172,-547975.094,-909792.188,918204.037,760898.717,953888.155,543078.952,10399.650,-476247.974
696538.555,-224626.311,103451.893,-479235.576,-219819.333,411708.160,-211618.129,-973220.115,-313909.815,-841577.600,155952.495,539613.933,874601.559,877410.150,130092.246,-336200.887,-574042.298,-620430.549,1203321.479,-296232.913,-729295.309,1116946.350,1188090.271,908467.744,-1066243.010,-1107549.754,807025.502,-445026.446,-1082915.497,173783.015,-1171884.454,-831646.822,-802536.083
-1117268.824,66300.324,-183226.953,-141022.133,811583.639,565248.283,909042.564,713364.728,-625985.055,23671.644,-18883.144,-1158249.294,-504088.221,-1070632.575,-66997.379,-1056920.116,538040.997,-412109.900,-829289.590,928764.111,841630.263,-192758.120,-14248.136,99270.640,-365041.437,870842.067,-488348.179,635347.643,1094967.349,-304328.945,-1120681.148,-992146.528,-137239.572
78681.064,645500.918,-634765.645,-896707.219,1150469.739,1045425.221,307118.754,-367513.591,9076.153,452579.060,-449533.948,-277699.213,1135169.746,668435.676,-61315.118,-1070013.915,948957.137,-12713.671,111133.819,598709.709,-764020.778,354935.989,579900.358,173571.312,24671.194,-975798.276,-876936.617,656520.727,707477.751,697673.425,115939.684,313572.060,-1120743.028
-367299.321,837768.674,-1220266.812,490638.880,-837390.539,70463.292,892681.204,168768.103,670005.422,489231.369,431414.422,751574.457,1076961.068,1091261.248,-1067506.278,-620677.713,-1002823.315,144963.263,-862611.333,-30228.140,-968038.913,1178568.208,976797.461,907429.940,31243.319,659762.198,780934.140,-793246.769,-1022152.771,831389.153,-1101245.570,806189.805,635211.847
-682499.583,57069.361,-741345.077,-1082783.700,429982.665,-603653.266,464347.161,434145.963,-960855.919,-258412.017,64580.039,-958652.946,-512275.018,-821418.438,918852.961,-941434.727,-485353.817,646056.049,640519.468,-771633.676,1095629.852,-1209440.621,-373971.742,310216.158,817832.441,1017115.797,-749348.188,674112.023,-1145791.126,-829893.573,-801771.834,-1062917.307,-330169.965
1203384.223,-273754.272,-604696.116,-937694.826,-502836.983,973703.596,-970692.324,-1082913.045,71751.600,1026739.677,977033.249,121091.914,769870.957,-1214590.044,1114964.740,-698144.989,-345091.756,299340.421,-686278.606,-1095667.813,698724.373,-1165376.459,798936.409,1080932.362,156053.892,-829165.772,1070511.063,210189.641,-939826.694,-981691.657,-636419.890,219215.530,-947603.077
498213.700,-872903.592,-970061.633,672022.275,-563208.278,348271.273,1021646.848,-89928.720,-554667.392,-743544.381,-369070.710,-1025256.685,131232.490,-1003682.340,-28717.832,-1001183.513,1144969.326,657989.606,-325084.186,-523982.686,1011975.550,-636397.454,-1029460.100,-806834.684,378240.733,-699519.465,962449.554,-1116600.133,409502.463,754605.329,190086.804,588467.377,-243503.477
-491899.175,-139331.151,-751908.045,1136415.107,-538154.406,634374.539,-88920.048,492358.576,325249.186,382931.172,786328.484,-403595.642,-37389.598,-483738.909,926327.102,32067.968,281111.514,-498336.605,-928299.779,-920555.642,412323.619,329106.054,-1110558.968,-106844.947,-845094.445,-234975.814,398472.168,-389080.917,25719.560,1149786.687,-207368.886,829036.383,99548.373
-52156.255,604692.041,537395.519,940342.999,-69915.487,289508.196,987920.755,1213123.143,-409041.813,612965.616,633692.671,-355990.417,301578.785,-618531.720,337796.586,982386.805,44369.968,-1222139.272,486693.225,-29158.892,515393.858,431529.279,66579.696,-367348.592,504381.691,842828.703,-537586.806,556596.007,669725.189,-260882.628,-852480.053,-188063.011,-202743.202
-485369.786,106856.157,194312.686,490693.818,695177.874,-555069.740,-762858.702,-304697.820,-282719.708,1020638.359,-974655.142,1011772.189,-1000955.144,430477.072,-1015122.584,-70380.102,720700.654,323778.885,-621053.063,-347811.932,-724380.129,146978.163,464017.841,-18868.082,-601092.335,-248969.605,-879981.442,-611982.984,-818577.796,-548524.016,-639169.015,824313.535,-38547.415
-986357.950,577798.794,-283784.567,432797.527,1000601.558,954569.749,1022876.245,107847.019,-500744.358,568231.646,-1175080.549,-1139704.816,490419.360,-304820.749,935987.556,-681442.277,1129724.667,109351.099,581175.910,1192065.116,-409895.388,-54458.662,-532925.163,318207.607,338690.278,12352.525,1185760.606,-660306.178,1043421.032,-117139.531,729440.814,-810061.093,-959074.673
-557701.492,1098961.048,-254232.646,559136.868,-852106.342,-166418.014,-169650.365,564298.669,575629.578,419062.020,-849509.089,175752.663,256147.443,641044.685,469425.306,-811313.130,-868803.226,-255048.637,-276111.037,-256754.434,-431832.818,-402257.695,-241054.372,664854.594,1089068.865,1204781.245,443670.132,342786.211,-255894.951,-372411.313,-104767.214,395276.683,329658.773
-621094.674,-1152743.162,-476210.367,339791.810,19514.965,-490731.201,-1172174.307,-1220956.587,1082708.857,893982.030,629585.546,169306.654,-943179.879,-1054798.236,483730.939,1091524.645,-156996.662,-1198948.572,179732.350,-423262.930,-1016732.715,943795.001,969842.699,1217236.040,-1026555.996,1024500.537,-254141.562,1134147.381,-1084784.425,1136012.860,-704409.682,722430.056,-377443.396
565913.962,-1146878.466,-367066.826,25690.824,359629.690,-411464.753,-1159065.853,-385618.023,-393447.415,-805722.491,-895139.777,527063.002,-453734.166,-499700.375,27706.897,108535.698,1177628.564,-574077.780,419221.273,1200411.782,-541950.957,-586772.357,-1023770.787,-727376.639,-552760.714,418837.537,-55547.188,617740.345,-21153.173,936299.658,-1108237.214,1157340.508,698543.849
-1024604.505,-1159193.971,888170.138,-1115895.501,-824261.487,1064326.036,-1039632.032,1162392.605,-977169.505,-394571.205,-722103.215,-1185526.154,-426806.014,1046015.257,837998.099,-533068.168,-981815.624,954910.689,857349.323,471668.597,955652.963,423052.908,-293605.234,-236403.613,143129.599,265193.066,-59033.805,497747.125,1219182.292,-872087.033,670026.292,-829595.062,234523.869
97851.277,-410172.509,-1182110.535,-435926.551,743972.762,870250.608,285589.782,382841.015,587888.400,-766264.872,-1073146.982,486827.270,-222067.266,785837.984,-224514.816,266053.579,-512856.782,302573.064,61782.913,-491896.126,-1026794.794,-430192.606,566271.048,-1117913.065,-265056.856,-565192.335,177984.279,708168.982,458339.584,-1212363.413,785734.155,-919131.667,-125287.465
517601.518,-740083.251,1018137.788,240004.890,-319336.148,-723304.057,520013.903,462527.145,-76347.449,318146.265,850513.251,1062684.433,-1184735.820,119606.056,510469.241,56419.236,305820.424,366874.312,-314738.354,915775.898,-85491.853,970058.876,-102338.735,1183391.244,697943.341,373306.021,-1192437.735,-499349.669,449408.340,-806233.448,849529.988,-1205911.550,-167873.728
821735.793,750237.771,-384186.803,-311313.619,-878656.415,-288683.104,848506.378,-271290.841,-491928.039,258771.243,-708420.182,1116213.454,-732105.300,-869516.322,279683.829,426289.526,1058545.599,-40272.537,-133961.146,-1048845.143,-294786.415,1174233.655,-26513.978,505873.061,373029.542,656619.355,-936141.043,482245.436,710332.009,685488.571,124977.568,-23158.604,-731076.673
-39012.285,-1085470.609,539200.608,-608556.019,936025.753,-693955.564,-491796.418,-6664.268,1107657.081,-1049543.997,323613.204,438134.674,-216012.977,69147.051,-144408.138,-442251.652,-957294.402,-281191.579,-451462.072,807323.032,150944.208,-748879.782,-67143.689,90352.593,-228403.657,1183352.640,-21325.925,1193026.990,1213908.492,-495797.144,379971.728,-930809.610,-369217.052
-1176699.845,65512.194,-540213.555,-1004400.314,-433644.415,-918432.809,-343279.571,-283363.125,1165794.030,22228.839,-598766.243,-766830.609,945060.295,-429431.867,-820555.253,-610768.435,610555.644,-1211340.065,455189.540,866098.497,1040126.894,-324438.699,-147653.121,-661824.939,-583318.397,201023.844,1173472.897,-891653.902,-1029681.430,1018482.434,52584.565,-18656.259,393762.554
1012632.984,1167596.261,134939.871,238193.852,-1125503.619,-1168065.778,-67276.590,1151793.998,-543551.825,238031.720,505489.520,-1088335.743,-283353.555,21920.269,308105.217,148818.286,754064.442,947349.555,598403.613,666421.592,-500960.102,119093.741,-785387.102,-499614.856,-1172590.854,857986.470,-934611.371,-1122774.746,132471.999,582552.665,-159373.922,-1061605.412,-155730.140
-484144.325,-926747.038,-916407.614,103697.884,59.653,-974336.593,-767284.339,-256423.201,-231001.535,-848405.506,396846.194,-993772.666,-730108.090,-661932.458,355579.589,772042.567,1055249.472,660970.281,803334.813,836774.577,1110028.971,-1034582.758,993909.123,-588505.960,-255085.476,601214.999,540379.768,-683729.747,-724879.232,539511.279,1048641.495,76253.540,136500.222
257639.238,658999.906,-355696.351,-605370.887,524353.641,-1149938.210,830795.378,23360.156,959026.524,-743850.716,-979363.291,488701.500,297979.685,-1166444.441,33064.419,1004229.472,726836.485,-959381.503,16632.384,255044.095,351383.040,176719.962,-1144953.164,945491.771,-964478.494,718259.238,-454769.754,-1194413.450,468715.990,-792351.427,-180723.816,129086.148,-740882.795
-1120872.419,574451.387,754248.136,-608927.756,-1069718.995,-795850.837,-798203.928,-1066596.808,-1101024.071,-923159.873,-46049.706,1168361.505,91836.640,1087324.834,-1205245.096,1199100.777,-364808.652,451557.107,-447812.913,283247.219,-838733.463,288299.154,-1194888.201,502932.655,-224609.220,587200.131,556194.525,1122771.926,566869.792,-910379.135,-507308.002,-951884.935,615218.386
-1068968.415,-79323.573,680628.298,1065588.063,548493.201,-823362.934,-501315.322,658862.179,-1124225.962,233007.756,-953896.288,167151.900,465849.235,864415.627,430428.530,-730150.873,-1199041.406,-643393.484,-267064.523,-629285.079,-494729.602,-677871.076,-685644.657,-657282.816,1169331.745,-405600.582,-757360.003,555665.772,-699928.231,-118472.902,207407.790,178809.649,-754330.404
-65768.646,486555.050,1098962.327,-575756.163,508409.724,-64977.184,-1136618.337,792953.543,627159.481,-405707.975,-577429.850,-1219350.757,932341.356,-175785.817,1035266.565,1087129.033,-394451.577,61952.989,974072.173,-1106798.532,-548676.001,369653.200,-595987.813,-878314.993,794076.903,1066339.235,-944322.307,984929.690,-589966.177,-835515.953,1097798.971,1217200.001,1154522.833
396849.010,-655504.893,-773562.123,-1060028.000,968840.160,297021.132,616558.646,-219976.130,-1128607.242,-476859.376,546720.949,146474.468,-816440.623,958708.934,-723414.907,-1162938.411,-198954.150,374665.779,302513.698,228867.639,1010598.890,-1176083.472,681824.253,415255.467,-710641.479,499714.925,925944.116,654828.217,-780415.058,471137.153,-106101.209,499786.204,-148581.523
-189312.159,-321042.956,190955.401,1103159.995,1180711.288,926306.315,-1007281.254,169057.657,231378.954,-622374.912,921386.493,407219.162,832231.133,-546588.110,-238321.214,364456.280,1098462.010,-807162.849,759532.729,-787477.018,-380688.484,-678347.191,-973626.549,-242143.251,333945.677,-1123334.154,810257.388,-678769.066,200563.158,-985164.649,734321.359,-190251.979,-804825.889
274214.911,920780.130,486206.282,119614.548,-748620.105,470497.745,-516921.693,-1176975.277,500281.512,-801288.917,269840.286,511605.044,-718692.566,160109.506,-617986.265,-162967.614,266905.026,-919661.937,46033.756,-232358.345,-824678.762,-839432.184,-339448.009,-318596.866,933664.627,-318338.135,-933717.059,-491760.242,1140471.814,-54034.233,-763995.318,261712.882,996885.016
1084070.026,236009.810,-841008.024,-378301.792,-743771.414,394463.187,-1046275.897,145505.353,164208.793,-410990.923,624331.584,-485217.852,777513.820,702598.388,-931416.617,-463076.898,1219655.855,1170171.187,58990.752,707823.684,65079.548,1150621.539,747610.936,-1071898.305,312048.629,-1044911.162,-547677.260,-529377.663,704477.150,-857430.480,129923.618,-352028.681,-1089695.978
122023.715,811639.498,1090901.629,764951.338,901266.290,-38106.655,-563798.679,-1144516.688,-148776.050,43864.211,260069.324,-569791.921,323869.300,-1173037.914,-146272.345,-64582.515,612163.717,-365318.225,-806396.722,-1202193.910,-671071.148,790358.387,-1169418.709,997602.643,52702.336,-410740.782,805624.554,677400.656,731761.877,-544076.861,1186243.950,772833.329,-1133570.414
-1206631.268,-1207501.296,-954285.355,664905.862,-129953.870,-279687.129,1122221.624,-485223.350,507538.750,-98694.312,-946846.199,867291.867,-418958.182,-825372.524,73609.535,171489.615,-729272.410,1016215.779,-1200577.264,900017.591,-953261.352,669661.700,-428359.263,-410979.939,583560.281,-1193989.947,1142011.959,-695300.184,1187746.064,-742641.143,-1109312.387,-485298.398,-551060.902
